Combination,Train RMSE,Validation RMSE,Train RMSE Std. Dev., Validation RMSE Std. Dev,count
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",0.578135757908423,1.8782402259908764,0.06312976617087314,0.12419112217757777,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",0.5771502946608431,1.918871804433465,0.06277815558802655,0.09822440880245677,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",0.5633809341422037,2.0351760236646883,0.04636434223916155,0.11044387400105138,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",0.6134458869879751,1.8046125522597514,0.07713970231253095,0.09929137531305891,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.4859176249767091,1.9128167814498145,0.03436866534062814,0.06411900319326422,4
"('Chlorine.Dosage..L.d.', 'BOD.Influent...ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5516520850194159,1.9175477723565653,0.05775655280495351,0.12027166394709793,4
"('Chlorine.Dosage..L.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.')",0.6145456758893522,1.9509841496415317,0.04279436465447725,0.12074577286445301,4
"('Chlorine.Dosage..L.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.')",0.649118480140848,2.023257278635942,0.04384661225665333,0.012888632214742245,4
"('Chlorine.Dosage..L.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Influent..ppm.', 'pH.Pre.chlorination')",0.620881785170466,1.9766557711518942,0.042106262264958526,0.10143957753893817,4
"('Chlorine.Dosage..L.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",0.6527679091503105,1.8240439328784894,0.05474898931901615,0.09286101535453978,4
"('Chlorine.Dosage..L.d.', 'BOD.Pre.chlorination..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5659936505262297,1.9341317626241117,0.05167293220875255,0.032062093353003536,4
"('Chlorine.Dosage..L.d.', 'BOD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.6436025128584665,1.9278297333818724,0.07544978749425972,0.0826011235314341,4
"('Chlorine.Dosage..L.d.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.')",0.5911885977380559,1.9181366376485964,0.08132058003571875,0.15337663605885005,4
"('Chlorine.Dosage..L.d.', 'COD.Influent..ppm.', 'COD.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.549681022639634,1.9146380401714578,0.03628961643121056,0.034101500644043686,4
"('Chlorine.Dosage..L.d.', 'COD.Influent..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.6034022541725076,1.9831574620249122,0.02139863743787185,0.08705911601581691,4
"('Chlorine.Dosage..L.d.', 'COD.Pre.chlorination..ppm.', 'TSS.Pre.chlorination..ppm.', 'pH.Pre.chlorination')",0.5514699104764498,1.8375134070455068,0.01570968930652761,0.062225406024797356,4
"('Chlorine.Dosage..L.d.', 'Flow.Rate.Influent..m3.d.', 'Total.Coliform.Influent..MPN.100mL.', 'Fecal.Coliform.Influent..MPN.100mL.', 'BOD.Influent...ppm.')",0.5160882604225022,1.8429131855089995,0.09714273242914309,0.14415229527924853,5
